distance,image_path_a,image_path_b,split_a,split_b,sha256_a,sha256_b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_125818_jpg.rf.50c319044b26055669bbd55002373a04.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_125818_jpg.rf.79d433c4e4d3d125048b175dd4812402.jpg,train,train,d9234353780aec2fcaa65cfa86930b55fb3094acb6f7300a3498111fbb62c970,162b482c66b84adf6d26e4221ea108440c9607841411dc0bcdf450f3454298c5
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.3b5789755e8fc909238af45472d74fb8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.9ca11086c2bcd4458b64cdb1bcdd2b24.jpg,train,train,6cf6956c6a1271259c06d82b47d16980526fee71a356f5d16b2abde40c609d61,a15642fd83804d36eb7be477b01d60a98638ab4e766d34ec7efcc55fc02a465c
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.3b5789755e8fc909238af45472d74fb8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.b7aa398dc6d944db4ec8b7c91564ae7f.jpg,train,train,6cf6956c6a1271259c06d82b47d16980526fee71a356f5d16b2abde40c609d61,a35f0cc4ff2858dafa23f2f4eee322c19de0a00edcda8d109790bb1205646c60
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.9ca11086c2bcd4458b64cdb1bcdd2b24.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132833_jpg.rf.b7aa398dc6d944db4ec8b7c91564ae7f.jpg,train,train,a15642fd83804d36eb7be477b01d60a98638ab4e766d34ec7efcc55fc02a465c,a35f0cc4ff2858dafa23f2f4eee322c19de0a00edcda8d109790bb1205646c60
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.793ed0fc265896eb3d8ccec6640f901b.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.b8de6569b901bc78ca1ab90c8900fb01.jpg,train,train,e7137a97b50102fbfa0bdf5dd8b1c67ffafe9c69440ce7668844f8e28f48a34f,479d706c26832859c307772b50bb72ab0883c3dc9a42706aa893fca86653d9ae
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.793ed0fc265896eb3d8ccec6640f901b.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.d4de4be010afd850b570a55938c90067.jpg,train,train,e7137a97b50102fbfa0bdf5dd8b1c67ffafe9c69440ce7668844f8e28f48a34f,f33ab5d39254ee269ecb660efbd93f9445ab9a2c5005a7813b9d2fe0ed344099
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.b8de6569b901bc78ca1ab90c8900fb01.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132924_jpg.rf.d4de4be010afd850b570a55938c90067.jpg,train,train,479d706c26832859c307772b50bb72ab0883c3dc9a42706aa893fca86653d9ae,f33ab5d39254ee269ecb660efbd93f9445ab9a2c5005a7813b9d2fe0ed344099
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-516392311-612x612_jpg.rf.29527f411f5361650158208711c5b517.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-516392311-612x612_jpg.rf.c32a6d8d93b585d27f394d2e059c6453.jpg,train,train,1f9ec18a5cccf354134ddf07e92b695b491bafa39e2a324d69cf6378bb67ccfb,96b69d1936b70813d33c5706ef86c92f82c95be634cbb11237f9b9542c9a120a
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.0f28520e6ff75404fa01f97cebd66d81.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.15c34a35804fff8da39609c8c11ab3c0.jpg,train,train,5a4d7babe4eba67e227bf7fd322cc36160888bc380dc3f0990ed5dcc615c9596,477a4f0434e65bbd5f972933a94974f94592b7b6cf96b6f313d4731e50610718
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.0f28520e6ff75404fa01f97cebd66d81.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.c5d71e43c9ce283eb31cbfac0a0b1542.jpg,train,train,5a4d7babe4eba67e227bf7fd322cc36160888bc380dc3f0990ed5dcc615c9596,b31ad4bb569a421f1fbebb2c718fe52222ce9b1875b6182b3b0dc09179fb03cd
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.15c34a35804fff8da39609c8c11ab3c0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-521418478-612x612_jpg.rf.c5d71e43c9ce283eb31cbfac0a0b1542.jpg,train,train,477a4f0434e65bbd5f972933a94974f94592b7b6cf96b6f313d4731e50610718,b31ad4bb569a421f1fbebb2c718fe52222ce9b1875b6182b3b0dc09179fb03cd
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.2af418892f52a9a24a54611cbbffcce2.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.b1d4fc14de2a9829417cc77b81a55419.jpg,train,train,bef551ad64b86231b5db9ba1e4a13ded5463c6fc6b5e450d070e10c77950afd8,6f42900ca16b7eed527e6be59cd58b0eb327a6392fd7bb578c88f6f5d513410d
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.2af418892f52a9a24a54611cbbffcce2.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.f3307baebc42af1f7824f146a81f4399.jpg,train,train,bef551ad64b86231b5db9ba1e4a13ded5463c6fc6b5e450d070e10c77950afd8,b2c39586bf46b91f9b4259c02eb4bd23a5edb0b62fa87a57a52e14a35aeed59d
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.b1d4fc14de2a9829417cc77b81a55419.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_used-tires-that-no-longer-260nw-2097103642-1-_jpg.rf.f3307baebc42af1f7824f146a81f4399.jpg,train,train,6f42900ca16b7eed527e6be59cd58b0eb327a6392fd7bb578c88f6f5d513410d,b2c39586bf46b91f9b4259c02eb4bd23a5edb0b62fa87a57a52e14a35aeed59d
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/1726484416590_jpg.rf.16a4c6084a1e9b7951d204369f942516.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.60e95304cf31df159c26ac4928bfa8f1.jpg,train,train,616415b4e875715d184bd06c8cbaf66a0affc237679c3f72e9e8be82feaf5699,dbcd55b1c48aee52adf673f4a6270c89ab572616628a2ce9c9947f9cfca149ad
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/1726484416590_jpg.rf.16a4c6084a1e9b7951d204369f942516.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.80be08664c1a35252d116dce510762ed.jpg,train,train,616415b4e875715d184bd06c8cbaf66a0affc237679c3f72e9e8be82feaf5699,4b1225f5318741ba4c7a1b3a7c2b06219eeff44a425c83c2c7adb7c87c926400
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/1726484416590_jpg.rf.16a4c6084a1e9b7951d204369f942516.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.f9a913e13b5df9a59dc502d2aaf3d063.jpg,train,train,616415b4e875715d184bd06c8cbaf66a0affc237679c3f72e9e8be82feaf5699,622b6e9b0b511e2bf711b07f177611081a2ff128a2448b2e10da0080e9ee3ea9
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_105619_jpg.rf.c6c7b5b053b0f577770d41b7cee0acd8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_105619_jpg.rf.1c7534a1d102a12c2bd1bca732e0540f.jpg,train,train,fbda3f25157f2bb06336da145deba7690277b2c7ed2a6eb414885e5e7c0a6d23,b9a74fd0495400c04563756bf750edfc9909db5f944503c87948d1506c0b7c9f
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_105619_jpg.rf.c6c7b5b053b0f577770d41b7cee0acd8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_105619_jpg.rf.4f79844e655e25f880c3e87eb341ffb0.jpg,train,train,fbda3f25157f2bb06336da145deba7690277b2c7ed2a6eb414885e5e7c0a6d23,9172b9a6f75bbcd03ba4dc0eab4dd5fbe7c6a55cd879166f6107dbfdb62109b2
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_105619_jpg.rf.c6c7b5b053b0f577770d41b7cee0acd8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_105619_jpg.rf.d5fd51b40094a30bb0744834c785c169.jpg,train,train,fbda3f25157f2bb06336da145deba7690277b2c7ed2a6eb414885e5e7c0a6d23,4fa9aa0ade6b8842b1f3888256afafa0f619d77e8c07074a1cf27ed53defa3ae
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132650_jpg.rf.91e0ee13548036fa8ded6f0e856b70e3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132650_jpg.rf.0589297c2c2e2b36137fa2fe44e210ef.jpg,train,train,c10cfdeaccba9d4797d3ce04e25857d5c812467ab02e10e31789393f12d05b08,33cc13b366eb43c55b778d27c2a557aaaf557a9f7bb104a0567fff00ec8c67fd
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132650_jpg.rf.91e0ee13548036fa8ded6f0e856b70e3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132650_jpg.rf.bba08401b213513eb592c06bde3d6334.jpg,train,train,c10cfdeaccba9d4797d3ce04e25857d5c812467ab02e10e31789393f12d05b08,cb5a801759f6a55fa19a6a8a03278b767186e9b1903c4ea2a86bf30048f40c8f
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132650_jpg.rf.91e0ee13548036fa8ded6f0e856b70e3.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132650_jpg.rf.f207eed1cefe23ea5bea591db04842e1.jpg,train,train,c10cfdeaccba9d4797d3ce04e25857d5c812467ab02e10e31789393f12d05b08,eebe5ea3106ff36f5729375194fd4ea9c4b53ff28d34e45ae6888ef008f2f478
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132849_jpg.rf.2bd0cc0e0b003128780db2c3d233e778.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132849_jpg.rf.1fb3413b8fe789b369864eef0158d3c0.jpg,train,train,3e9256b5674114d8c73139d097e04c3f709f473efad8a37588662b42bf30a713,6cb87e2bfc18a2842787413d0373fd1fe23a556f7e58a3fc6569325a1eef2547
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_132849_jpg.rf.2bd0cc0e0b003128780db2c3d233e778.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_132849_jpg.rf.f47c9d474a0dff50babed2438432cc92.jpg,train,train,3e9256b5674114d8c73139d097e04c3f709f473efad8a37588662b42bf30a713,a4ab852ca2d20b5b470d06d066843cd02ff5c831b0b4c4dac209bfc90ee2569e
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133314_jpg.rf.bf9618f4a5ec7ad760ea007beac95075.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133314_jpg.rf.3412dfc21f0ac3ba96b0c01d17baff5d.jpg,train,train,d7b8506cf6ff6f3132cc4a0b81cfd6946c496e52b6989e0bb852c8adf1158bdd,e8502d909b5cee6796d24592ee2256cec4f18c55d6bc27120a5f3f0e79cc1ae6
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133314_jpg.rf.bf9618f4a5ec7ad760ea007beac95075.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133314_jpg.rf.80991aba8ba3aca5b6cd785a8f5d7388.jpg,train,train,d7b8506cf6ff6f3132cc4a0b81cfd6946c496e52b6989e0bb852c8adf1158bdd,bf09c8cc4e35d1dcbe6d14067e2a8bda3d94c22a5a09b1593035689f997e69ed
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133314_jpg.rf.bf9618f4a5ec7ad760ea007beac95075.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133314_jpg.rf.cf6155f4c416dd94866cc2f02fcdceec.jpg,train,train,d7b8506cf6ff6f3132cc4a0b81cfd6946c496e52b6989e0bb852c8adf1158bdd,5e00f32352bc888a8349b0017f87df56e5bf957e41745ca269bd22c29d9dc0b7
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133642_jpg.rf.03c7fdd41278cb74ef967208f2d1a895.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133642_jpg.rf.82b5450022a9f1e35f4c613de6983faa.jpg,train,train,5ea257a8e093c6eebda3aa5eef5e01a2f872edc8a494eb87ee349aa13c65e462,52f472730941463e92bc0edb7a2b01c32f42f320ea664cd251a559b417786675
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133642_jpg.rf.03c7fdd41278cb74ef967208f2d1a895.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133642_jpg.rf.d173216f0cfd557b47d447d719e5c44a.jpg,train,train,5ea257a8e093c6eebda3aa5eef5e01a2f872edc8a494eb87ee349aa13c65e462,2b5fcb76fc38604e5b8d40c72dd9847414bce2d745ff76a4226f055a76e81095
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_133642_jpg.rf.03c7fdd41278cb74ef967208f2d1a895.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133642_jpg.rf.fe3dc35ab01041e8218d6c7180013dad.jpg,train,train,5ea257a8e093c6eebda3aa5eef5e01a2f872edc8a494eb87ee349aa13c65e462,f017ea940949dcee441e11479a6f153ff7add1d1a0a7f616b81d9bd63731349d
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_134704_jpg.rf.8088fa1ab0420de9e4cb3e61f8bc9490.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134704_jpg.rf.7c2c7801a8c5892b9c0f308ec7b6df2d.jpg,train,train,b38e85a181ef9c92554283cfa8495f3d5c04555159012612cf0beae534172bc1,67c309d1de37dcd65c119bbe8c58cb27eb81321b90c33b643ec3f74365ec8ebe
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_134704_jpg.rf.8088fa1ab0420de9e4cb3e61f8bc9490.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_134704_jpg.rf.aaec4a780ea7af722c0c52c997374517.jpg,train,train,b38e85a181ef9c92554283cfa8495f3d5c04555159012612cf0beae534172bc1,ca243e3800fa50727c0cc4c7901099f4d76b026c4c83feafb4b7bb89d93ed748
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1474_JPG_jpg.rf.6f2d2af09e1b025d0d0c7f0a52bf0504.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1474_JPG_jpg.rf.ddf9bf705bc9626700e4c8113e4cf415.jpg,train,train,e132e8105b80a872c4b28259155cffea807a52cc559c4b4a250c805f4ccdf28a,9bc40a97300eaf3b9f23cef4cb5fb8914396974944cde0afcfb1d376e51413b5
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1517_JPG_jpg.rf.12a762e4f484f60e502aeb520ce424b7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1517_JPG_jpg.rf.70dbf92cb7ada40ed92e86a18c7746de.jpg,train,train,2d46cd65849fb6aa5437f44e9f9f577c836de4202eba9a5f50be1502b9de48c8,44b1f4943e8f008e6b5ba3103dd5ed30a917148e01536471c7ce8c6ee3fa9a72
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1518_JPG_jpg.rf.2d0709ebcb4be37b96e8dc49663c2114.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1518_JPG_jpg.rf.41e7ce7046d77d1b09e5749cb765341a.jpg,train,train,627a0ec23327cb0eac0fd21a8adbf3016a34afe4bbf2f23362c6b9505d227855,83661c006e26076923eee96b7a1b17d7642dad4aacfee6c69c05d746b5be2e0c
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/SAM_1612_JPG_jpg.rf.e11b4675f2a0961640e38b586106e0f4.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/SAM_1612_JPG_jpg.rf.12402a63aa5152ccc6f7218d100f5673.jpg,train,test,995c9dd6c2d9d68ef8617f7b252de05036b541877ccf6345fa8f1e36e5ee11e7,c0512e1967c986cb7695843a0dc675bd6772ad0587baec3c295c1c396b2ab08f
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174348_jpg.rf.41d42d228abc762bebc63a59425aa0a0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174351_jpg.rf.288472578bc051b94aa0b7ae2bbd77c2.jpg,train,train,4f9024072a124056cb177e4a92b633016264899ab88678c77f8ffc7858bcde35,531282b0c8bca6c385a4cb2ad429eebf5eeafac780b89dda41639684fcccd7dc
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174348_jpg.rf.41d42d228abc762bebc63a59425aa0a0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174351_jpg.rf.f810a79b835e03c0c97313ba1b5347f9.jpg,train,train,4f9024072a124056cb177e4a92b633016264899ab88678c77f8ffc7858bcde35,55b49c017367512fa05f7a7344f0dd72c55f2e27577bce0f0ca6a6654ce90ba4
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174351_jpg.rf.288472578bc051b94aa0b7ae2bbd77c2.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/new_20230730_174351_jpg.rf.f810a79b835e03c0c97313ba1b5347f9.jpg,train,train,531282b0c8bca6c385a4cb2ad429eebf5eeafac780b89dda41639684fcccd7dc,55b49c017367512fa05f7a7344f0dd72c55f2e27577bce0f0ca6a6654ce90ba4
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.60e95304cf31df159c26ac4928bfa8f1.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.80be08664c1a35252d116dce510762ed.jpg,train,train,dbcd55b1c48aee52adf673f4a6270c89ab572616628a2ce9c9947f9cfca149ad,4b1225f5318741ba4c7a1b3a7c2b06219eeff44a425c83c2c7adb7c87c926400
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.60e95304cf31df159c26ac4928bfa8f1.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.f9a913e13b5df9a59dc502d2aaf3d063.jpg,train,train,dbcd55b1c48aee52adf673f4a6270c89ab572616628a2ce9c9947f9cfca149ad,622b6e9b0b511e2bf711b07f177611081a2ff128a2448b2e10da0080e9ee3ea9
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.80be08664c1a35252d116dce510762ed.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484416590_jpg.rf.f9a913e13b5df9a59dc502d2aaf3d063.jpg,train,train,4b1225f5318741ba4c7a1b3a7c2b06219eeff44a425c83c2c7adb7c87c926400,622b6e9b0b511e2bf711b07f177611081a2ff128a2448b2e10da0080e9ee3ea9
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125217_jpg.rf.0efb7e69fa7e85936b869c0f20402fb9.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125217_jpg.rf.c810d46cc55e8fd1080b6ec14a1a0b93.jpg,train,train,5f2656c6cb23b283ce5c896a9734b3bd806c6e15da272988fc9aa6c6ed1701f9,6ff4ade43ff5c7314f2c7163f4631ae3ca7c918f302c9f10a2c4a471dd1ae283
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_140500_jpg.rf.24e03f66e018122d487c0c35410432f6.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_140500_jpg.rf.4037b9ca2a09b5a1be5c68cfa0955f70.jpg,train,train,68fdb705f799f897a300c23caeb24283531dc4623208354989b02378a5eabcd7,f9ca37a06a725fdf4a86ffc91d5226ea0927bc7992de71153fe6e7de1b4db0f4
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_140500_jpg.rf.24e03f66e018122d487c0c35410432f6.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_140500_jpg.rf.82b5fb36882c69b5783c2a4900776a2d.jpg,train,train,68fdb705f799f897a300c23caeb24283531dc4623208354989b02378a5eabcd7,883009e778f2395ccd56b8f1eb73e709b3154bf627f7dbe58439f114ce3a1b00
