sha256,group_size,label_hash_count,image_paths,label_paths
b55c34676d3eeb034b4f8200302af54397351a764f3a8231a6ecf2ffb6b678be,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-4-1-_jpg.rf.43ac8f6c12b555a50588e598f5f5b95a.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-4-1-_jpg.rf.38f1ecf9c029a29d2553778f73dbaf5c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-4-1-_jpg.rf.43ac8f6c12b555a50588e598f5f5b95a.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/images-4-1-_jpg.rf.38f1ecf9c029a29d2553778f73dbaf5c.txt
b71f642c8e69f2dc0f003fc2a29420d4504d2090e416b7e43d6c337b944fce86,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta22_jpeg_jpg.rf.417a2034d9486aaa996bb47da247e6c0.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixaaberta22_jpeg_jpg.rf.fcfccb12cfbcf48786d57ffe16a10ec8.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixaaberta22_jpeg_jpg.rf.417a2034d9486aaa996bb47da247e6c0.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixaaberta22_jpeg_jpg.rf.fcfccb12cfbcf48786d57ffe16a10ec8.txt
bb511830970e9feb49c4ffa12009a2ab76e731ae504517fab60e6b8789860097,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem24_jpg.rf.5358630ce1a64fa44670bec43de8ce36.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem24_jpg.rf.5e34517c2b531f8a3bd7699bb160b0d8.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem24_jpg.rf.5358630ce1a64fa44670bec43de8ce36.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem24_jpg.rf.5e34517c2b531f8a3bd7699bb160b0d8.txt
bc4e7bc8ffa1318eaae8941095de96b63be2a7ae215a77441fb3bd6a88c72ffc,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa19_jpg.rf.ea01401db19734bbcf56dc9e190a2755.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/garrafa19_jpg.rf.0128d7d88f0758fea9daff5be628070b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/garrafa19_jpg.rf.ea01401db19734bbcf56dc9e190a2755.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/garrafa19_jpg.rf.0128d7d88f0758fea9daff5be628070b.txt
bd10d022db699b74dec03267ee36ec05527d78f86e4dd137081226292015e2ca,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dsc_0039_4_jpeg_jpg.rf.0fe54c2cd29a398272743cbc304051b7.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dsc_0039_4_jpeg_jpg.rf.be98f1bdb136a47e16751bfaa688d841.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/dsc_0039_4_jpeg_jpg.rf.0fe54c2cd29a398272743cbc304051b7.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/dsc_0039_4_jpeg_jpg.rf.be98f1bdb136a47e16751bfaa688d841.txt
bf96d2182911b66d132a197fd2b69d3897aa1bd7291d4821c8b14e787be4bce1,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.7277bf56750c277b12d37b01e696773b.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.8b59d91badc1ccf5323acb7e411d3b86.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.7277bf56750c277b12d37b01e696773b.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/barracao_arrepiado_pneus_180221_foto_fabio_ulsenheimer_5_jpg.rf.8b59d91badc1ccf5323acb7e411d3b86.txt
c384cde4b9b88f950cbbbbd0866dc00713ea2816a70493ceb2e0d6c97db33b23,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-4-_jpg.rf.2617e3c4769d27e9200cf6bcf02adc40.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-4-_jpg.rf.975b7a710da2ae11db710c64a32642fa.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/download-4-_jpg.rf.2617e3c4769d27e9200cf6bcf02adc40.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/download-4-_jpg.rf.975b7a710da2ae11db710c64a32642fa.txt
c87b821712b8a9949f4f1a8dc279f944a4a7508f1a791ed6b99ad3be5c082da6,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-_jpg.rf.b47ca144cd9e44d4129de3f45fcf21c5.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-_jpg.rf.3a692ee5f8fec5fca914db7d0860f4ff.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-1-_jpg.rf.b47ca144cd9e44d4129de3f45fcf21c5.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/download-1-_jpg.rf.3a692ee5f8fec5fca914db7d0860f4ff.txt
d211f5c251cf795ae321cf523c986a853d19a099f5227a54ca5e0f2af7950555,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-13-_jpg.rf.5c7143c054df2271e8374dc228e5f8cb.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-13-_jpg.rf.5f5d1b89adff1843ed7b5159f97c84c7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-13-_jpg.rf.5c7143c054df2271e8374dc228e5f8cb.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-13-_jpg.rf.5f5d1b89adff1843ed7b5159f97c84c7.txt
d4450d9299e8fb40a4ddb6a37292204c0561eb8e13fe8aa439acf74b9a82af99,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.2f5655243a73525ac620368b990a1e85.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.f688d236dfaec45900df9d9e9bc3b856.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-2-_jpg.rf.2f5655243a73525ac620368b990a1e85.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-2-_jpg.rf.f688d236dfaec45900df9d9e9bc3b856.txt
d47a133c8372e6981674862b19a8b8913068f88794bb741fb4372484561d964a,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-31-_jpg.rf.43480ca4d5a82a4e38f92189fa231f1c.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-31-_jpg.rf.d6c8f1b1f4123288c2fb1e9e4127de29.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-31-_jpg.rf.43480ca4d5a82a4e38f92189fa231f1c.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-31-_jpg.rf.d6c8f1b1f4123288c2fb1e9e4127de29.txt
d551b748e35583d1b98efad8fc3e03e85f0958922481214baaf47d4fc22448d5,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-12-_jpg.rf.40226b73a968116a8067ab0e68894a7a.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-12-_jpg.rf.b7af44d1994e3d22a279bdf37b4d22ba.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-12-_jpg.rf.40226b73a968116a8067ab0e68894a7a.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-12-_jpg.rf.b7af44d1994e3d22a279bdf37b4d22ba.txt
d55ae8785f4228d0ce19c5e6406aae7940a985ad6aae5e816822daf4b3878e5e,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-_jpeg_jpg.rf.193fa6b3de21aff08e7eb211171fedee.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-_jpeg_jpg.rf.91a8d74bd17d6aee1997ea0308f269b4.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-1-_jpeg_jpg.rf.193fa6b3de21aff08e7eb211171fedee.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/download-1-_jpeg_jpg.rf.91a8d74bd17d6aee1997ea0308f269b4.txt
d8cd74070454a1ac179008b885e2d5ea8069e52e8a57c8141fbbacd00da82b5e,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixa_jpg.rf.0ba9ead77830f696cc12e3cf55a1639d.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixa_jpg.rf.d1b256a3a980bb8a0d7f4426da6633cc.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixa_jpg.rf.0ba9ead77830f696cc12e3cf55a1639d.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixa_jpg.rf.d1b256a3a980bb8a0d7f4426da6633cc.txt
da1ec4a54d86e2ed87b561bed54942d2b77de7fbdc6cdb96f5f1a6f64e762027,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.7b37b448622d22aedb079fb3f40bc518.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.b183154516f01b8403953ae46e1c09cb.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.7b37b448622d22aedb079fb3f40bc518.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.b183154516f01b8403953ae46e1c09cb.txt
df69721a9b4c36b88e53b307e516e89e6da76154cc0b85f7297392f8691d123e,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua7_jpg.rf.1ac9e5d4f1232f185f3cfd9f0ac4058a.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/caixadagua7_jpg.rf.de95f4ee21ded4aa099f396234fb1b71.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixadagua7_jpg.rf.1ac9e5d4f1232f185f3cfd9f0ac4058a.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/caixadagua7_jpg.rf.de95f4ee21ded4aa099f396234fb1b71.txt
e2a26c43cc73db5eba712599187493761f4f1bb70afa8afeef0ba7621fa077cd,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem2_jpg.rf.21d43fc894d975aa31362bb93077bb46.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem2_jpg.rf.95208e38a49eb7ff903017162a9fb32e.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem2_jpg.rf.21d43fc894d975aa31362bb93077bb46.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem2_jpg.rf.95208e38a49eb7ff903017162a9fb32e.txt
e3ff613e58e84cb851f7308a56e143d18533e013e241a55748d30d29a2a6fa04,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua_aguaparada_jpg.rf.3fb81e899e1b6142552e1db95f70120a.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua_aguaparada_jpg.rf.9cbe9e3efeb827ab66d68f6996da502a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixadagua_aguaparada_jpg.rf.3fb81e899e1b6142552e1db95f70120a.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/caixadagua_aguaparada_jpg.rf.9cbe9e3efeb827ab66d68f6996da502a.txt
e44b90d2a201cd64d10d2c79de51b878ffe8b0f3658b7bee9b9a07267e7b5313,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem28_jpg.rf.5ef0640e7ecd2916419efc5cbef821d5.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem28_jpg.rf.a9c516375ad40663c295e6a8428b93b2.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem28_jpg.rf.5ef0640e7ecd2916419efc5cbef821d5.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem28_jpg.rf.a9c516375ad40663c295e6a8428b93b2.txt
e7764e0eaf170b1406b392bb00c230778164d1a9261db1976a066c245099ac9f,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dengue-2_jpeg_jpg.rf.429b0c4112784c1f3bef64e52b8b282b.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/dengue-2_jpeg_jpg.rf.54b71c11f550f96eac975ccd1fc712ce.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/dengue-2_jpeg_jpg.rf.429b0c4112784c1f3bef64e52b8b282b.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/dengue-2_jpeg_jpg.rf.54b71c11f550f96eac975ccd1fc712ce.txt
ebdc91e73c9444c99a1df61d4bcdc1be44f7969f1ac58f7aa80e1ca543acb177,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-15-_jpg.rf.f836f85e9ad762978895f3c5b0c6e77f.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-15-_jpg.rf.623150a2ca050e15f3ec6f7597a02cdf.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-15-_jpg.rf.f836f85e9ad762978895f3c5b0c6e77f.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/images-15-_jpg.rf.623150a2ca050e15f3ec6f7597a02cdf.txt
f492244bd2e467c1704513715832152cb0b51bfd26bd7aecfae30f3f56299a30,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.0d40c96b3d4cdd25073899a55879c516.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.9b021d4b85c79160a0704b4806bc5064.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-1-1-_jpg.rf.0d40c96b3d4cdd25073899a55879c516.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-1-1-_jpg.rf.9b021d4b85c79160a0704b4806bc5064.txt
f49b17dc2733f0794607c405c520f74ea955f91bdf1f0e07f5099c70d61b24d6,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-1-_jpg.rf.d1d480f5a77bb8ba5a7eb485006c450a.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-1-_jpg.rf.1a013572083d09d44f883befd75b9f03.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/download-1-1-_jpg.rf.d1d480f5a77bb8ba5a7eb485006c450a.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/download-1-1-_jpg.rf.1a013572083d09d44f883befd75b9f03.txt
f75871e0fd16208fd76a2c6fe34e0fbfd1471e9146264eab7ba1b5ffe38323bd,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.12072c667acfae4d5abe1e6bbb6675cf.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.29595c99fa8b10037733c790d8dc7a90.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.12072c667acfae4d5abe1e6bbb6675cf.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.29595c99fa8b10037733c790d8dc7a90.txt
f8a1c447a0353017a2ecff2d58c37ae6d03784732392cd8ffc71d8a7afc10e80,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-5-_jpg.rf.32a57e66bb2edba15689d8350c25423c.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-5-_jpg.rf.b0e417f6115eeb226bc05c0b5842d415.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-5-_jpg.rf.32a57e66bb2edba15689d8350c25423c.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/labels/images-5-_jpg.rf.b0e417f6115eeb226bc05c0b5842d415.txt
fa2d7fdee9ca1b415766003a968b4f57d6fecd975360b5b85250c48512432d65,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem21_jpg.rf.2eac0bcb7b4a209018e410504ae92f83.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem21_jpg.rf.ef3c1e39896e58cc3081001081438461.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/imagem21_jpg.rf.2eac0bcb7b4a209018e410504ae92f83.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/labels/imagem21_jpg.rf.ef3c1e39896e58cc3081001081438461.txt
ffcbf4526b45d39466909e7edd3281fe8fd42cee002256818f483f0cf8701bbf,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/DSC09740_jpg.rf.5ddb5517320f68f5fcfcb9b4bdb5d217.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/DSC09740_jpg.rf.afd6d3a2e8e0ab0e6fda460a54cd2b24.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/DSC09740_jpg.rf.5ddb5517320f68f5fcfcb9b4bdb5d217.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/DSC09740_jpg.rf.afd6d3a2e8e0ab0e6fda460a54cd2b24.txt
ffd3667019d51ea65f924bb2da0fb1557c8e36ab67123523d5e983d47cb5ebad,2,2,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-_jpg.rf.6cc7895b96c22f61c8e3ca1f6a3af93e.jpg | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-_jpg.rf.6edd117ec9f603a041460fe24e993857.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-3-_jpg.rf.6cc7895b96c22f61c8e3ca1f6a3af93e.txt | /kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/images-3-_jpg.rf.6edd117ec9f603a041460fe24e993857.txt
