split,image_path,label_path,source_image_path,source_label_path,source_split,split_reason,annotation_count,is_background,sha256,phash
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110400_jpg_rf_00f0b5534d38c4e62217f8a525600355__72d376db77.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110400_jpg_rf_00f0b5534d38c4e62217f8a525600355__72d376db77.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110400_jpg.rf.00f0b5534d38c4e62217f8a525600355.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110400_jpg.rf.00f0b5534d38c4e62217f8a525600355.txt,train,preserved_from_dataset,0,True,72d376db779bb5bc729fa1a583b81c383a424a6f1f68cdf9196f1ec8f1fd1aea,b1387e1140076eff
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110400_jpg_rf_421e6d8bc1a8ed97eae47302250c0b74__f3b46d15e9.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110400_jpg_rf_421e6d8bc1a8ed97eae47302250c0b74__f3b46d15e9.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110400_jpg.rf.421e6d8bc1a8ed97eae47302250c0b74.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110400_jpg.rf.421e6d8bc1a8ed97eae47302250c0b74.txt,train,preserved_from_dataset,0,True,f3b46d15e902fa5398749c76ec538fc4af09eca2c13bd6711c917b7646d44557,b1387e1140076eff
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110400_jpg_rf_f4b65bc25a81c2be06df459d05ad612d__0a8169818c.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110400_jpg_rf_f4b65bc25a81c2be06df459d05ad612d__0a8169818c.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110400_jpg.rf.f4b65bc25a81c2be06df459d05ad612d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110400_jpg.rf.f4b65bc25a81c2be06df459d05ad612d.txt,train,preserved_from_dataset,0,True,0a8169818cf41be4a9da01ccc21c1b6a8efbdeb581d76617a4d061d943cb7d2b,91387e1144076eff
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110402_jpg_rf_58704ca51ccd450af0aa31bc71a76440__d6b86b1298.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110402_jpg_rf_58704ca51ccd450af0aa31bc71a76440__d6b86b1298.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110402_jpg.rf.58704ca51ccd450af0aa31bc71a76440.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110402_jpg.rf.58704ca51ccd450af0aa31bc71a76440.txt,train,preserved_from_dataset,5,False,d6b86b1298b6a48b7b97acfde9d5d4db5a90044ba9fe2146699ab45cc3b404f6,99e373b7f712000b
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110402_jpg_rf_b073f45606ff9dbeabdcfaff5d183002__f0af64c58b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110402_jpg_rf_b073f45606ff9dbeabdcfaff5d183002__f0af64c58b.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110402_jpg.rf.b073f45606ff9dbeabdcfaff5d183002.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110402_jpg.rf.b073f45606ff9dbeabdcfaff5d183002.txt,train,preserved_from_dataset,5,False,f0af64c58b4679af9d4642225138bd001d6931f20f2c4c0d6f28a89be8ed73d4,99e373b7f712000b
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110402_jpg_rf_bcfa5f67ca85029fcecd16fd79877b84__6695a7a714.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110402_jpg_rf_bcfa5f67ca85029fcecd16fd79877b84__6695a7a714.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110402_jpg.rf.bcfa5f67ca85029fcecd16fd79877b84.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110402_jpg.rf.bcfa5f67ca85029fcecd16fd79877b84.txt,train,preserved_from_dataset,5,False,6695a7a714b5f0fdd6444d8b70918de8218a6d6bd5f1e53bf2d2ec0a183d4c2c,99e373b7f712000b
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110503_jpg_rf_0899d9009a7f8a585fda248dc4080780__70bba07615.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110503_jpg_rf_0899d9009a7f8a585fda248dc4080780__70bba07615.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110503_jpg.rf.0899d9009a7f8a585fda248dc4080780.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110503_jpg.rf.0899d9009a7f8a585fda248dc4080780.txt,train,preserved_from_dataset,0,True,70bba076154984442c33aba90cc5453f62f6e56f9b64e6e09e38f7f7ba11f533,c1683999dd5d494d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110503_jpg_rf_2ab76b943504a49a0a3687ff71ca9cac__d151c2c38d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110503_jpg_rf_2ab76b943504a49a0a3687ff71ca9cac__d151c2c38d.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110503_jpg.rf.2ab76b943504a49a0a3687ff71ca9cac.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110503_jpg.rf.2ab76b943504a49a0a3687ff71ca9cac.txt,train,preserved_from_dataset,0,True,d151c2c38d2f186fc78320fa5da4457bf25f9c7de27ef1603ff936b3a5fd0fac,c1683999dd4e495d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110503_jpg_rf_bb064a81f8ca345da3963ff3fb4aa1d7__49b87e858a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110503_jpg_rf_bb064a81f8ca345da3963ff3fb4aa1d7__49b87e858a.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110503_jpg.rf.bb064a81f8ca345da3963ff3fb4aa1d7.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110503_jpg.rf.bb064a81f8ca345da3963ff3fb4aa1d7.txt,train,preserved_from_dataset,0,True,49b87e858a76344d35c4b1139f7bde1fd9dbf03b7885f77651cd5d2642a6661e,c1683999dd5e494d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110504_jpg_rf_293842353768355fe90123d6a5724d5b__bffc699423.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110504_jpg_rf_293842353768355fe90123d6a5724d5b__bffc699423.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110504_jpg.rf.293842353768355fe90123d6a5724d5b.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110504_jpg.rf.293842353768355fe90123d6a5724d5b.txt,train,preserved_from_dataset,0,True,bffc6994233354a650260b1efc23f5d8a6a1caabf6d4f2e97e12f2759f514f29,f07cbe954c4c6c61
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110504_jpg_rf_5bdb34927b7ec861450d3ce39d553996__3ad2f3f274.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110504_jpg_rf_5bdb34927b7ec861450d3ce39d553996__3ad2f3f274.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110504_jpg.rf.5bdb34927b7ec861450d3ce39d553996.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110504_jpg.rf.5bdb34927b7ec861450d3ce39d553996.txt,train,preserved_from_dataset,0,True,3ad2f3f274181514c5e4e971b9b3f4e50b7ffd428f182f760ea3d95e9d21115e,f47cbe95444c6c61
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110504_jpg_rf_f4e5e5576c26b5ac1d50b7d8f253b1cf__10ebd28dec.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110504_jpg_rf_f4e5e5576c26b5ac1d50b7d8f253b1cf__10ebd28dec.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110504_jpg.rf.f4e5e5576c26b5ac1d50b7d8f253b1cf.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110504_jpg.rf.f4e5e5576c26b5ac1d50b7d8f253b1cf.txt,train,preserved_from_dataset,0,True,10ebd28dec444cbf6937d5e68faec22dab8dd0e6ff6ad31c6182ece6fa063fc4,f47cbc954c4c6c61
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110511_jpg_rf_10df09dce728f7a74fe0635edd9dedcc__0ba39db5a1.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110511_jpg_rf_10df09dce728f7a74fe0635edd9dedcc__0ba39db5a1.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110511_jpg.rf.10df09dce728f7a74fe0635edd9dedcc.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110511_jpg.rf.10df09dce728f7a74fe0635edd9dedcc.txt,train,preserved_from_dataset,0,True,0ba39db5a1f0565179e20fd0d3b6a829b9c62403f184331d2b2206d369b9857d,ae4277dd851d15b0
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110511_jpg_rf_336948a68a416635999c8664da0cb66d__7d31426dcc.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110511_jpg_rf_336948a68a416635999c8664da0cb66d__7d31426dcc.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110511_jpg.rf.336948a68a416635999c8664da0cb66d.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110511_jpg.rf.336948a68a416635999c8664da0cb66d.txt,train,preserved_from_dataset,0,True,7d31426dcc88c5c1693e53fb30d0902f92c90e420c4dabff0e394ccec2b496b6,ae4274d5c59d15b8
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110511_jpg_rf_df9b51142af6e19926b9712d6f25a535__5521881b66.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110511_jpg_rf_df9b51142af6e19926b9712d6f25a535__5521881b66.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110511_jpg.rf.df9b51142af6e19926b9712d6f25a535.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110511_jpg.rf.df9b51142af6e19926b9712d6f25a535.txt,train,preserved_from_dataset,0,True,5521881b66c1448a37ff73b658818142449c4af4684c8bcb366975d7db974d56,ae4277dd851d15b0
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110515_jpg_rf_25675dde2fb521777400f6a3d60a6263__0c41a01198.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110515_jpg_rf_25675dde2fb521777400f6a3d60a6263__0c41a01198.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110515_jpg.rf.25675dde2fb521777400f6a3d60a6263.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110515_jpg.rf.25675dde2fb521777400f6a3d60a6263.txt,train,preserved_from_dataset,0,True,0c41a01198890a2ca54640150fcf744b115ad7b75ba25253370af8ac80189e92,8c6edf899036e3c1
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110515_jpg_rf_b2401be74339d153625de415b3c7a868__901a1172dd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110515_jpg_rf_b2401be74339d153625de415b3c7a868__901a1172dd.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110515_jpg.rf.b2401be74339d153625de415b3c7a868.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110515_jpg.rf.b2401be74339d153625de415b3c7a868.txt,train,preserved_from_dataset,0,True,901a1172ddfe483320b0931babaddebcdb13f1af8860daf9e74bd8bb32a2c1d7,8c4edf89903ee3c1
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110515_jpg_rf_f3fa5a6fac58b11fc32f779ee3fa5819__2c66da9c53.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110515_jpg_rf_f3fa5a6fac58b11fc32f779ee3fa5819__2c66da9c53.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110515_jpg.rf.f3fa5a6fac58b11fc32f779ee3fa5819.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110515_jpg.rf.f3fa5a6fac58b11fc32f779ee3fa5819.txt,train,preserved_from_dataset,0,True,2c66da9c53a2a0cbc338d02d55da33054bf384886ee69a74396f3c9ee3d77ef1,8c6edf899036e3c1
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110522_jpg_rf_9f32689ade2b8c9772b474e7d61905bc__bb57f6cd5f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110522_jpg_rf_9f32689ade2b8c9772b474e7d61905bc__bb57f6cd5f.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110522_jpg.rf.9f32689ade2b8c9772b474e7d61905bc.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110522_jpg.rf.9f32689ade2b8c9772b474e7d61905bc.txt,train,preserved_from_dataset,0,True,bb57f6cd5fdbeb6fd284457eda1c41982c8a339810f015823c95c8e639b9723b,9c1c5d7f7c616860
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110522_jpg_rf_c0d019b8a8bb9a681bea3d1b90b35cac__1e34a98533.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110522_jpg_rf_c0d019b8a8bb9a681bea3d1b90b35cac__1e34a98533.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110522_jpg.rf.c0d019b8a8bb9a681bea3d1b90b35cac.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110522_jpg.rf.c0d019b8a8bb9a681bea3d1b90b35cac.txt,train,preserved_from_dataset,0,True,1e34a9853376b91b0a32bda4f0364c836456a2c0735b39902c8cea105846fb22,9c1c5d7f7c616860
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110522_jpg_rf_eb545bf4936a2eb0edb946cc4f66e590__fba0ed5167.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110522_jpg_rf_eb545bf4936a2eb0edb946cc4f66e590__fba0ed5167.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110522_jpg.rf.eb545bf4936a2eb0edb946cc4f66e590.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110522_jpg.rf.eb545bf4936a2eb0edb946cc4f66e590.txt,train,preserved_from_dataset,0,True,fba0ed5167b90dca3e1a4cc1d60b543acf70249edb71b53a49ba436d7d96715a,9c1c5d7f7c616860
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110524_jpg_rf_597245c60e08bd5d9ae6e6f069a85b07__5444efa459.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110524_jpg_rf_597245c60e08bd5d9ae6e6f069a85b07__5444efa459.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110524_jpg.rf.597245c60e08bd5d9ae6e6f069a85b07.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110524_jpg.rf.597245c60e08bd5d9ae6e6f069a85b07.txt,train,preserved_from_dataset,0,True,5444efa459a35b4b79f7ed8998c0d72ddcc65983b567c0162b0824671a3518b3,991b7143434f4e5d
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110524_jpg_rf_89677c9e0f54c3d8e4a80895df9ce3a2__33a13fc1c1.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110524_jpg_rf_89677c9e0f54c3d8e4a80895df9ce3a2__33a13fc1c1.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110524_jpg.rf.89677c9e0f54c3d8e4a80895df9ce3a2.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110524_jpg.rf.89677c9e0f54c3d8e4a80895df9ce3a2.txt,train,preserved_from_dataset,0,True,33a13fc1c16d44e8d8569ff1e46af1ad4128cfe584e0952884feb18d9914efa5,991b7943434f4e5c
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110524_jpg_rf_c61b4f9f5818f6a2a06a659213446e79__507306d741.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110524_jpg_rf_c61b4f9f5818f6a2a06a659213446e79__507306d741.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110524_jpg.rf.c61b4f9f5818f6a2a06a659213446e79.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110524_jpg.rf.c61b4f9f5818f6a2a06a659213446e79.txt,train,preserved_from_dataset,0,True,507306d741ace2d997c5b591e9a19f4fdafc51d1e7d236f2c49c927ada880a38,991b7941434f5e5c
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110525_jpg_rf_ab71b0788a7cb8e1070b12d707a18cb2__a76f9ce665.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110525_jpg_rf_ab71b0788a7cb8e1070b12d707a18cb2__a76f9ce665.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110525_jpg.rf.ab71b0788a7cb8e1070b12d707a18cb2.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110525_jpg.rf.ab71b0788a7cb8e1070b12d707a18cb2.txt,train,preserved_from_dataset,0,True,a76f9ce6659ace49aee9c5a9081675a100c8c65482017aa0e70decfa43a253e2,b43b70e0017bf707
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110525_jpg_rf_cb326bed7b26a7e728476bfc037134dd__e85e031587.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110525_jpg_rf_cb326bed7b26a7e728476bfc037134dd__e85e031587.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110525_jpg.rf.cb326bed7b26a7e728476bfc037134dd.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110525_jpg.rf.cb326bed7b26a7e728476bfc037134dd.txt,train,preserved_from_dataset,0,True,e85e0315878b6eb56cbdd0da7bd7dab9e943a248f9846e4dcc9bbf71f5d31b95,b53b70e00173f707
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110525_jpg_rf_d5a086e046150241f37257487221af3f__fdd25f4038.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110525_jpg_rf_d5a086e046150241f37257487221af3f__fdd25f4038.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110525_jpg.rf.d5a086e046150241f37257487221af3f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110525_jpg.rf.d5a086e046150241f37257487221af3f.txt,train,preserved_from_dataset,0,True,fdd25f4038d26bf2680be73ee4c2add1184f2720b2299d62c7667f39123981b5,b43b70e0017bf707
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110526_jpg_rf_1f244bd01ecaeb91d0a6fed67893be8a__d7f8219172.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110526_jpg_rf_1f244bd01ecaeb91d0a6fed67893be8a__d7f8219172.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110526_jpg.rf.1f244bd01ecaeb91d0a6fed67893be8a.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110526_jpg.rf.1f244bd01ecaeb91d0a6fed67893be8a.txt,train,preserved_from_dataset,0,True,d7f82191722b108903af42255fa2135027bd0e17e8375cd8b1ebd0ff6be14100,ab7861c7de346270
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110526_jpg_rf_25137db865b84b04669de7b4c29495a3__292b6f33c2.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110526_jpg_rf_25137db865b84b04669de7b4c29495a3__292b6f33c2.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110526_jpg.rf.25137db865b84b04669de7b4c29495a3.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110526_jpg.rf.25137db865b84b04669de7b4c29495a3.txt,train,preserved_from_dataset,0,True,292b6f33c233033c90fd2362a259f66bb06bc10ba421c4f99eca3d1d9ea0c98b,ab796147fe146270
train,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/images/old_20240916_110526_jpg_rf_4b782ea1bc936ce8099c6de3c5105d1f__c995701ef5.jpg,/kaggle/working/denguewatch_yolov8n_workspace/clean_yolo_detection_dataset/train/labels/old_20240916_110526_jpg_rf_4b782ea1bc936ce8099c6de3c5105d1f__c995701ef5.txt,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_110526_jpg.rf.4b782ea1bc936ce8099c6de3c5105d1f.jpg,/kaggle/working/denguewatch_yolov8n_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/labels/old_20240916_110526_jpg.rf.4b782ea1bc936ce8099c6de3c5105d1f.txt,train,preserved_from_dataset,0,True,c995701ef5b38f22e0622ebeed072bda79c97f2053ed61ff265d49444c3950fe,ab796147fe146270
