sha256,removed_image_path,removed_split,kept_image_path,kept_split,reason
c384cde4b9b88f950cbbbbd0866dc00713ea2816a70493ceb2e0d6c97db33b23,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-4-_jpg.rf.975b7a710da2ae11db710c64a32642fa.jpg,valid,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/download-4-_jpg.rf.2617e3c4769d27e9200cf6bcf02adc40.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
c87b821712b8a9949f4f1a8dc279f944a4a7508f1a791ed6b99ad3be5c082da6,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-_jpg.rf.b47ca144cd9e44d4129de3f45fcf21c5.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-_jpg.rf.3a692ee5f8fec5fca914db7d0860f4ff.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
cbc1c55f7deb811cbfb3a05734a34c6317dc5d1d4fe1d6d9388ff05381db83f1,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-39-_jpg.rf.e19ad75b17e0f6e24992c760c7dc8a6b.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-39-_jpg.rf.c2f011d7ccb4605c683032839928b2f3.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
cbc51c265c024e6dab962e65e57ebdd3a104fba17354fb06fb42c335a5eb9efe,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-1-_jpg.rf.b644cfa8f358d938a492adb26bcdb5e0.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-1-_jpg.rf.afd9e5f6312ad4f6f1e7c18fa9f04f38.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
d211f5c251cf795ae321cf523c986a853d19a099f5227a54ca5e0f2af7950555,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-13-_jpg.rf.5f5d1b89adff1843ed7b5159f97c84c7.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-13-_jpg.rf.5c7143c054df2271e8374dc228e5f8cb.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
d4450d9299e8fb40a4ddb6a37292204c0561eb8e13fe8aa439acf74b9a82af99,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.f688d236dfaec45900df9d9e9bc3b856.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-2-_jpg.rf.2f5655243a73525ac620368b990a1e85.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
d47a133c8372e6981674862b19a8b8913068f88794bb741fb4372484561d964a,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-31-_jpg.rf.43480ca4d5a82a4e38f92189fa231f1c.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-31-_jpg.rf.d6c8f1b1f4123288c2fb1e9e4127de29.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
d551b748e35583d1b98efad8fc3e03e85f0958922481214baaf47d4fc22448d5,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-12-_jpg.rf.b7af44d1994e3d22a279bdf37b4d22ba.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-12-_jpg.rf.40226b73a968116a8067ab0e68894a7a.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
d55ae8785f4228d0ce19c5e6406aae7940a985ad6aae5e816822daf4b3878e5e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-_jpeg_jpg.rf.193fa6b3de21aff08e7eb211171fedee.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-_jpeg_jpg.rf.91a8d74bd17d6aee1997ea0308f269b4.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
d8cd74070454a1ac179008b885e2d5ea8069e52e8a57c8141fbbacd00da82b5e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixa_jpg.rf.d1b256a3a980bb8a0d7f4426da6633cc.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixa_jpg.rf.0ba9ead77830f696cc12e3cf55a1639d.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
da1ec4a54d86e2ed87b561bed54942d2b77de7fbdc6cdb96f5f1a6f64e762027,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.b183154516f01b8403953ae46e1c09cb.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/garrafa-de-plastico-usada-jogada-fora-do-chao-coberto-grama-poluicao-conceito-natureza-165113048_jpg.rf.7b37b448622d22aedb079fb3f40bc518.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
df48ba87d17b0f7cbf05bb787d596b36f1ffa708ff6718df3535ce9dbf1957ed,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem4_jpg.rf.8bc369fe95b62433dfb064fe962f72e6.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem4_jpg.rf.575dcea3e72dcc593407029b6a4719ac.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
df69721a9b4c36b88e53b307e516e89e6da76154cc0b85f7297392f8691d123e,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua7_jpg.rf.1ac9e5d4f1232f185f3cfd9f0ac4058a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/caixadagua7_jpg.rf.de95f4ee21ded4aa099f396234fb1b71.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
e2a26c43cc73db5eba712599187493761f4f1bb70afa8afeef0ba7621fa077cd,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem2_jpg.rf.95208e38a49eb7ff903017162a9fb32e.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem2_jpg.rf.21d43fc894d975aa31362bb93077bb46.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
e3ff613e58e84cb851f7308a56e143d18533e013e241a55748d30d29a2a6fa04,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua_aguaparada_jpg.rf.9cbe9e3efeb827ab66d68f6996da502a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua_aguaparada_jpg.rf.3fb81e899e1b6142552e1db95f70120a.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
e44b90d2a201cd64d10d2c79de51b878ffe8b0f3658b7bee9b9a07267e7b5313,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem28_jpg.rf.a9c516375ad40663c295e6a8428b93b2.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem28_jpg.rf.5ef0640e7ecd2916419efc5cbef821d5.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
e6bbbbcb4262e93c10a0d20320b5d12014c973ad69a15d130c4c6e9f2d777943,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem19_jpg.rf.21f33b1ebd7daa67d1779d85b7e67f36.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem19_jpg.rf.a6169d3c6b15c808e30f6caa3d80aa00.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
e7764e0eaf170b1406b392bb00c230778164d1a9261db1976a066c245099ac9f,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dengue-2_jpeg_jpg.rf.429b0c4112784c1f3bef64e52b8b282b.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/dengue-2_jpeg_jpg.rf.54b71c11f550f96eac975ccd1fc712ce.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
ebdc91e73c9444c99a1df61d4bcdc1be44f7969f1ac58f7aa80e1ca543acb177,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-15-_jpg.rf.f836f85e9ad762978895f3c5b0c6e77f.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/images-15-_jpg.rf.623150a2ca050e15f3ec6f7597a02cdf.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
ed05610c55bc018278b37ae5d3fe5519e598b0e95825a30badeb657affc1e699,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-41-_jpg.rf.c67488c43f39c91c90f16cdeeecc4792.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-41-_jpg.rf.08d107458e3a3b3955131664c6232925.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
ee0daef4e69e5de3526ba2ee044d3d1b068db3214894d809d6da00c171d2b68d,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua11_jpg.rf.66e4416f2319c71dd945074f24bff0c2.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/caixadagua11_jpg.rf.c08efe4344496f875a6e058e7a81fee8.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
ee546da5c755beeae753e9081ea3b365fd7c2ae7997caa8484c20f06a90e62dc,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/dicas_como_fazer_a-limpeza_de_caixa_dagua_jpg.rf.39bf3165dae32f86f30fe3ff6f8b20a2.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/dicas_como_fazer_a-limpeza_de_caixa_dagua_jpg.rf.5be44b83557eafe2ab980399042c6a5c.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
f48f4125820461baed9bffd9302e53f24e9dd89222369a7b620f8aa48beb2ebf,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/piscina-15_jpg.rf.06d1a974a0292f5f7d6b34ae67bcc145.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-26-_jpg.rf.e5c1954542fbe56b4a3691f1e8f07165.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
f492244bd2e467c1704513715832152cb0b51bfd26bd7aecfae30f3f56299a30,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.9b021d4b85c79160a0704b4806bc5064.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-1-1-_jpg.rf.0d40c96b3d4cdd25073899a55879c516.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
f49b17dc2733f0794607c405c520f74ea955f91bdf1f0e07f5099c70d61b24d6,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/download-1-1-_jpg.rf.d1d480f5a77bb8ba5a7eb485006c450a.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/download-1-1-_jpg.rf.1a013572083d09d44f883befd75b9f03.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
f4ecfb149f67cf02e3830d4428c76b2368fc8aa2fc6b093ebe0e5312696a9b78,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua10_jpg.rf.d0121005acf34410a669d62fffd350db.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/caixadagua10_jpg.rf.7d33dda193b327afdb7777cb442df796.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
f75871e0fd16208fd76a2c6fe34e0fbfd1471e9146264eab7ba1b5ffe38323bd,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.29595c99fa8b10037733c790d8dc7a90.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/Foto_031-2015-Caixa-dagua-WIKIMEDIA_jpg.rf.12072c667acfae4d5abe1e6bbb6675cf.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
f8a1c447a0353017a2ecff2d58c37ae6d03784732392cd8ffc71d8a7afc10e80,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-5-_jpg.rf.32a57e66bb2edba15689d8350c25423c.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-5-_jpg.rf.b0e417f6115eeb226bc05c0b5842d415.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
f988337cef7eff4a6d2b21e94ac656a3efbd6fdfb6aed90807908b437b13674b,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-54-_jpg.rf.998bdad844df0428e9700a66f2f209ad.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-54-_jpg.rf.2128daa5c70536d047c624bd234bc7fa.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
fa2d7fdee9ca1b415766003a968b4f57d6fecd975360b5b85250c48512432d65,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/imagem21_jpg.rf.2eac0bcb7b4a209018e410504ae92f83.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/imagem21_jpg.rf.ef3c1e39896e58cc3081001081438461.jpg,test,exact_duplicate_sha256_removed_to_prevent_leakage
fdd7a9fcbfdd8203e5f11b703037ddb59ebcb335688411a2ab59705c630285a4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-30-_jpg.rf.ce70637be8378118ac5203d0bffc1589.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/images-30-_jpg.rf.cf0b908e7c2e16b35b4b38f44408d410.jpg,valid,exact_duplicate_sha256_removed_to_prevent_leakage
ffcbf4526b45d39466909e7edd3281fe8fd42cee002256818f483f0cf8701bbf,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/DSC09740_jpg.rf.afd6d3a2e8e0ab0e6fda460a54cd2b24.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/DSC09740_jpg.rf.5ddb5517320f68f5fcfcb9b4bdb5d217.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
ffd3667019d51ea65f924bb2da0fb1557c8e36ab67123523d5e983d47cb5ebad,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-_jpg.rf.6edd117ec9f603a041460fe24e993857.jpg,train,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/images-3-_jpg.rf.6cc7895b96c22f61c8e3ca1f6a3af93e.jpg,train,exact_duplicate_sha256_removed_to_prevent_leakage
